ID,Paved Drive,BsmtExposure,BsmtUnfinishedArea,ProximityToMainRoad2,KitchenQuality,SaleCondition,LivingArea,Lot Config,FenceQuality,SaleType,HalfBaths,Neighborhood,HeatingQuality,LotFrontage,RoofMaterial,Exterior1,Foundation,HouseType,YearRemodelled,MasVnrArea,Misc Feature,GarageFinish,ExteriorQual,UtilitiesAvailable,HouseStyle,MasVnrType,FireplaceQuality,EnclosedPorchArea,BsmtCondition,PoolSize,BsmtHeight,BsmtFullBaths,ScreenPorchArea,Misc,BsmtFinishType2,TotalRooms,YearBuilt,YearSold,BsmtFinish2Area,PoolQuality,OpenPorchArea,Fireplaces,RoofType,Functional,ExteriorCond,GarageCondition,TotalBsmtArea,Electrical,SeasonPorchArea,LowQualityFinishArea,ProximityToMainRoad,BsmtHalfBaths,GarageQuality,WoodDeckArea,ZoningClass,Bedrooms,TypeOfAlleyAccess,FullBaths,OverallRating,BsmtFinishType1,TypeOfRoadAccess,MonthSold,GarageCars,Shape,Flatness,HeatingType,Central Air,SlopeOfProperty,Exterior2,GarageArea,BsmtFinish1Area,Quality,GarageType,LotSize,Kitchens,GarageYearBuilt,BuildingClass,2ndFloorArea,1stFloorArea,SalePrice
1551,Y,No,908.0,Norm,Gd,Normal,1053,Corner,,WD ,0,NAmes,Gd,60.0,CompShg,MetalSd,CBlock,1Fam,1963,0.0,,RFn,TA,AllPub,1Story,None,,0,TA,0,TA,1.0,109,0,Unf,6,1963,2007,0.0,,0,0,Gable,Typ,TA,TA,1260.0,SBrkr,0,0,Norm,0.0,TA,240,RL,3,,1,7,ALQ,Pave,7,2.0,Reg,Lvl,GasA,Y,Gtl,MetalSd,692.0,352.0,5,2Types,8250,1,1994.0,20,252,2097,173666
1552,Y,Av,755.0,Norm,TA,Normal,1470,Corner,,WD ,0,Gilbert,Gd,,CompShg,VinylSd,PConc,1Fam,1997,0.0,,Fin,TA,AllPub,2Story,None,,0,TA,0,Gd,0.0,0,0,Unf,6,1997,2007,0.0,,75,0,Gable,Typ,TA,TA,1001.0,SBrkr,0,0,Norm,1.0,TA,0,RL,3,,2,6,GLQ,Pave,7,2.0,IR2,Lvl,GasA,Y,Gtl,VinylSd,388.0,246.0,6,Attchd,13869,1,1997.0,60,928,1838,212056
1553,N,No,1056.0,Norm,TA,Normal,2138,Corner,MnPrv,WD ,0,OldTown,TA,90.0,CompShg,AsbShng,PConc,1Fam,1965,0.0,,Unf,TA,AllPub,2.5Unf,None,,0,TA,0,TA,0.0,0,0,Unf,11,1898,2009,0.0,,156,0,Hip,Typ,TA,Po,1056.0,FuseA,0,0,Norm,0.0,Fa,40,RM,2,,2,5,Unf,Pave,11,2.0,Reg,Lvl,GasA,N,Gtl,AsbShng,360.0,0.0,5,Detchd,8100,3,1910.0,75,1315,2119,133956
1554,Y,No,1709.0,Norm,Gd,Partial,1502,Inside,,New,0,NridgHt,Ex,79.0,CompShg,VinylSd,PConc,1Fam,2009,268.0,,RFn,Gd,AllPub,1Story,Stone,,0,TA,0,Gd,0.0,0,0,Unf,7,2009,2009,0.0,,114,0,Gable,Typ,TA,TA,1709.0,SBrkr,0,0,Norm,0.0,TA,0,RL,3,,2,5,Unf,Pave,9,2.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,644.0,0.0,7,Attchd,9541,1,2009.0,20,252,2546,273843
1555,Y,Av,258.0,Norm,TA,Normal,912,CulDSac,MnPrv,WD ,0,Mitchel,Ex,,CompShg,VinylSd,CBlock,1Fam,1978,0.0,,RFn,TA,AllPub,SFoyer,None,TA,0,TA,0,Gd,1.0,192,0,Unf,5,1978,2007,0.0,,0,1,Gable,Typ,TA,TA,1095.0,SBrkr,0,0,Norm,0.0,TA,0,RL,2,,1,6,GLQ,Pave,6,2.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,470.0,837.0,6,Attchd,7540,1,1978.0,85,252,1956,188956
1556,Y,No,1119.0,Norm,TA,Normal,1152,Inside,,CWD,1,NWAmes,Ex,78.0,CompShg,MetalSd,CBlock,1Fam,1968,41.0,,RFn,TA,AllPub,1Story,BrkFace,,0,TA,0,TA,1.0,0,0,Unf,7,1968,2007,0.0,,126,0,Gable,Typ,TA,TA,1119.0,SBrkr,0,0,RRAn,0.0,TA,0,RL,3,,1,6,Unf,Pave,9,2.0,Reg,Lvl,GasA,Y,Gtl,MetalSd,412.0,0.0,6,Attchd,11700,1,1968.0,20,252,2196,175151
1557,Y,No,761.0,Norm,TA,Normal,856,Corner,,WD ,0,SWISU,TA,,CompShg,Wd Sdng,CBlock,1Fam,1950,0.0,,Unf,TA,AllPub,1Story,None,Gd,0,TA,0,TA,1.0,166,0,Unf,4,1939,2010,0.0,,0,1,Gable,Typ,TA,TA,1063.0,SBrkr,0,0,Norm,0.0,TA,0,RL,2,,1,6,Rec,Pave,3,2.0,Reg,Lvl,GasA,Y,Gtl,Wd Sdng,399.0,302.0,6,Detchd,7890,1,1939.0,30,252,1900,155956
1558,Y,No,461.0,Norm,TA,Normal,1376,Inside,,WD ,0,NAmes,TA,79.0,CompShg,WdShing,CBlock,1Fam,1950,0.0,,Unf,TA,AllPub,1.5Fin,None,Gd,0,TA,0,TA,1.0,0,0,BLQ,6,1941,2007,82.0,,0,1,Gable,Typ,TA,TA,975.0,SBrkr,0,0,Artery,0.0,TA,0,RL,3,,1,5,Rec,Pave,4,1.0,Reg,Lvl,GasA,Y,Gtl,Wd Shng,240.0,432.0,5,Attchd,9492,1,1941.0,50,660,2012,132856
1559,N,No,848.0,Norm,Fa,Normal,641,Inside,MnPrv,WD ,0,IDOTRR,Gd,50.0,CompShg,MetalSd,BrkTil,1Fam,1950,0.0,,Unf,TA,AllPub,1Story,None,,70,TA,0,TA,0.0,0,0,Unf,4,1925,2006,0.0,,0,0,Gable,Typ,TA,TA,848.0,SBrkr,0,0,Norm,0.0,TA,184,RM,2,,1,6,Unf,Pave,3,1.0,Reg,Lvl,GasA,Y,Gtl,MetalSd,272.0,0.0,4,Detchd,7030,1,1925.0,30,252,1685,110856
1560,N,Av,162.0,Norm,TA,Normal,1687,Inside,,WD ,0,Timber,TA,,CompShg,Wd Sdng,CBlock,1Fam,1950,0.0,,Unf,TA,AllPub,1Story,None,TA,50,TA,0,TA,1.0,0,0,Rec,7,1948,2010,375.0,,0,2,Gable,Min1,TA,TA,954.0,SBrkr,0,0,Norm,0.0,TA,0,RL,3,,1,5,BLQ,Pave,6,2.0,IR1,Bnk,GasA,Y,Sev,Wd Sdng,572.0,417.0,5,Detchd,57200,1,1966.0,20,252,2731,193356
1561,Y,Av,656.0,Norm,TA,Normal,1025,Inside,,WD ,0,CollgCr,TA,59.0,CompShg,VinylSd,CBlock,1Fam,1976,113.0,,Unf,TA,AllPub,SLvl,BrkFace,Fa,0,TA,0,Gd,0.0,0,0,Unf,6,1976,2007,0.0,,0,1,Gable,Typ,Gd,TA,1222.0,SBrkr,0,0,Norm,0.0,TA,127,RL,3,,2,5,GLQ,Pave,7,2.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,370.0,566.0,5,Detchd,8660,1,1979.0,80,252,2069,186206
1562,Y,Av,1259.0,Norm,Gd,Partial,2373,Corner,,New,1,Gilbert,Ex,96.0,CompShg,VinylSd,PConc,1Fam,2005,236.0,,Fin,Gd,AllPub,2Story,BrkFace,Gd,0,TA,0,Gd,0.0,0,0,Unf,9,2004,2006,0.0,,46,1,Gable,Typ,TA,TA,1259.0,SBrkr,0,0,Norm,0.0,TA,120,RL,4,,2,5,Unf,Pave,6,3.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,632.0,0.0,8,BuiltIn,11631,1,2004.0,60,1573,2096,301156
1563,Y,Av,284.0,Norm,TA,Normal,999,Inside,,WD ,0,NAmes,TA,69.0,CompShg,MetalSd,CBlock,1Fam,1962,0.0,,Unf,TA,AllPub,SFoyer,None,,0,TA,0,TA,1.0,0,0,Unf,6,1962,2006,0.0,,72,0,Gable,Typ,TA,TA,1132.0,SBrkr,0,0,Norm,0.0,TA,150,RL,3,,1,5,BLQ,Pave,5,1.0,IR1,Lvl,GasA,Y,Gtl,MetalSd,300.0,848.0,5,Attchd,10205,1,1962.0,85,252,2043,165306
1564,Y,No,991.0,Norm,Gd,Normal,1585,Inside,,WD ,1,SawyerW,Ex,74.0,CompShg,VinylSd,PConc,1Fam,2005,96.0,,RFn,Gd,AllPub,2Story,BrkFace,,0,TA,0,Gd,0.0,0,0,Unf,7,2005,2006,0.0,,77,0,Gable,Typ,TA,TA,991.0,SBrkr,0,0,Norm,0.0,TA,100,RL,3,,2,5,Unf,Pave,3,2.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,449.0,0.0,7,Attchd,7632,1,2005.0,60,1006,1875,220746
1565,Y,No,1098.0,Norm,Gd,Normal,1686,Inside,,WD ,1,SawyerW,Ex,65.0,CompShg,VinylSd,PConc,1Fam,2005,172.0,,Fin,Gd,AllPub,2Story,BrkFace,,0,TA,0,Gd,0.0,0,0,Unf,8,2005,2006,0.0,,101,0,Gable,Typ,TA,TA,1098.0,SBrkr,0,0,Norm,0.0,TA,144,RL,3,,2,5,Unf,Pave,4,2.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,462.0,0.0,7,Attchd,7800,1,2005.0,60,1047,1935,219756
1566,Y,Av,131.0,Norm,TA,Normal,1968,Inside,MnPrv,WD ,1,Mitchel,Ex,,CompShg,HdBoard,CBlock,1Fam,1969,232.0,Shed,RFn,TA,AllPub,2Story,BrkFace,Po,0,TA,0,TA,0.0,0,400,LwQ,7,1969,2008,234.0,,189,1,Gable,Min2,TA,TA,991.0,SBrkr,0,0,Norm,1.0,TA,305,RL,4,,2,4,ALQ,Pave,9,2.0,IR1,Lvl,GasA,Y,Mod,HdBoard,530.0,626.0,5,Attchd,11075,1,1969.0,60,1052,2212,206556
1567,Y,Av,361.0,Norm,TA,Normal,1172,Inside,,WD ,0,Edwards,TA,75.0,CompShg,WdShing,CBlock,1Fam,1998,0.0,,Fin,TA,AllPub,1Story,None,,0,TA,0,TA,1.0,0,0,Unf,5,1954,2010,0.0,,0,0,Gable,Typ,TA,TA,1379.0,SBrkr,0,0,Norm,0.0,TA,240,RL,3,,1,7,BLQ,Pave,6,1.0,Reg,Lvl,GasA,Y,Gtl,Wd Shng,366.0,1018.0,5,Attchd,9525,1,1954.0,20,252,2216,158156
1568,Y,No,879.0,Norm,TA,Family,1214,Corner,MnPrv,WD ,0,OldTown,TA,60.0,CompShg,Wd Sdng,PConc,1Fam,1950,0.0,,Unf,TA,AllPub,1.5Fin,None,,160,TA,0,TA,0.0,0,0,Unf,6,1915,2006,0.0,,0,0,Gable,Typ,TA,TA,879.0,SBrkr,0,0,Artery,0.0,TA,216,RL,3,Grvl,1,4,Unf,Pave,1,3.0,Reg,Lvl,GasA,Y,Gtl,Wd Sdng,936.0,0.0,3,Detchd,10410,1,1998.0,50,772,1738,132856
1569,Y,No,210.0,Norm,TA,Normal,1040,Inside,MnPrv,WD ,0,NAmes,Gd,77.0,CompShg,HdBoard,CBlock,1Fam,1967,0.0,,RFn,Fa,AllPub,1Story,None,Po,156,Fa,0,TA,1.0,0,0,Rec,6,1967,2009,101.0,,0,1,Gable,Min1,TA,TA,1247.0,SBrkr,0,0,Norm,0.0,TA,0,RL,3,,1,4,BLQ,Pave,5,2.0,IR1,Lvl,GasA,Y,Gtl,HdBoard,480.0,936.0,6,Attchd,11500,1,1967.0,20,252,2084,196656
1570,Y,Mn,346.0,Norm,Gd,Normal,3222,Corner,,WD ,0,SawyerW,Gd,90.0,CompShg,Plywood,PConc,1Fam,1990,0.0,,Unf,TA,AllPub,2Story,None,TA,0,TA,0,Gd,1.0,0,0,Unf,11,1990,2010,0.0,,0,2,Hip,Typ,TA,TA,1880.0,SBrkr,0,0,Norm,0.0,TA,367,RL,5,,3,5,GLQ,Pave,5,3.0,Reg,Lvl,GasA,Y,Gtl,Plywood,594.0,1534.0,7,Attchd,12376,1,1990.0,60,1775,2743,369356
1571,Y,No,879.0,Norm,TA,Normal,672,Corner,MnPrv,WD ,0,OldTown,TA,60.0,CompShg,MetalSd,CBlock,1Fam,1950,0.0,,Unf,TA,AllPub,1Story,None,,0,TA,0,Fa,0.0,0,0,Unf,4,1940,2008,0.0,,0,0,Gable,Typ,TA,TA,879.0,SBrkr,0,0,Norm,0.0,TA,0,RM,2,,1,4,Unf,Pave,8,1.0,Reg,Lvl,GasA,Y,Gtl,MetalSd,256.0,0.0,5,Detchd,4800,1,1950.0,30,252,1716,87756
1572,Y,Gd,476.0,Norm,Fa,Normal,904,Inside,,WD ,1,Edwards,Gd,,CompShg,Wd Sdng,BrkTil,1Fam,1950,0.0,,,Fa,AllPub,1Story,None,,0,Po,0,Fa,1.0,0,0,Unf,4,1922,2009,0.0,,0,0,Gable,Maj1,Fa,,890.0,FuseA,0,0,Norm,0.0,,0,RL,1,,0,1,BLQ,Pave,3,0.0,IR1,Low,GasA,N,Sev,Wd Sdng,0.0,414.0,1,,10020,1,,30,252,1948,84456
1573,Y,Gd,279.0,Norm,Gd,Normal,1128,Inside,,WD ,0,NAmes,Gd,75.0,CompShg,HdBoard,CBlock,1Fam,2008,216.0,Shed,Unf,TA,AllPub,SFoyer,BrkFace,Gd,0,TA,0,TA,1.0,0,1500,Unf,5,1966,2010,0.0,,0,1,Gable,Typ,TA,TA,1287.0,SBrkr,0,0,Norm,0.0,TA,238,RL,2,,1,8,GLQ,Pave,1,1.0,IR1,Lvl,GasA,Y,Gtl,HdBoard,315.0,1008.0,6,Attchd,11380,1,1966.0,85,252,2172,213156
1574,Y,No,656.0,Norm,Gd,Normal,1920,Inside,,WD ,0,Sawyer,Ex,,CompShg,MetalSd,CBlock,1Fam,1958,0.0,,Unf,Gd,AllPub,1.5Fin,None,Gd,0,TA,0,TA,1.0,0,0,BLQ,8,1958,2006,482.0,,0,1,Gable,Typ,Gd,TA,1259.0,SBrkr,0,0,Norm,0.0,TA,0,RL,4,,2,5,ALQ,Pave,7,2.0,Reg,Lvl,GasA,Y,Gtl,MetalSd,451.0,121.0,5,Attchd,13650,1,1958.0,50,920,2296,207106
1575,N,No,844.0,Norm,Gd,Normal,1108,Inside,GdPrv,WD ,0,IDOTRR,Ex,57.0,CompShg,Wd Sdng,PConc,1Fam,1950,0.0,,Unf,TA,AllPub,1.5Unf,None,Gd,205,TA,0,TA,0.0,0,0,Unf,6,1930,2007,0.0,,0,1,Gable,Typ,TA,TA,844.0,FuseF,0,0,Norm,0.0,TA,0,RM,3,Grvl,1,7,Unf,Pave,6,1.0,Reg,Bnk,GasA,Y,Gtl,Wd Sdng,280.0,0.0,7,Attchd,7449,1,1930.0,45,252,2152,170696
1576,Y,Av,224.0,Norm,TA,Normal,1138,Inside,MnWw,WD ,0,NAmes,Ex,65.0,CompShg,VinylSd,CBlock,1Fam,1958,63.0,,RFn,TA,AllPub,SLvl,BrkFace,,0,TA,0,TA,0.0,0,0,Unf,6,1958,2007,0.0,,0,0,Hip,Typ,Gd,TA,795.0,SBrkr,0,0,Norm,1.0,TA,224,RL,3,,1,8,GLQ,Pave,6,1.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,264.0,571.0,6,Attchd,10482,1,1958.0,80,252,2182,176856
1577,Y,No,1751.0,Norm,Gd,Partial,1544,Corner,,New,0,NridgHt,Ex,94.0,CompShg,VinylSd,PConc,1Fam,2010,256.0,,RFn,Gd,AllPub,1Story,Stone,,0,TA,0,Gd,0.0,0,0,Unf,7,2009,2010,0.0,,35,0,Gable,Typ,TA,TA,1751.0,SBrkr,0,0,Norm,0.0,TA,0,RL,3,,2,5,Unf,Pave,6,3.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,868.0,0.0,8,Attchd,12883,1,2009.0,20,252,2588,337391
1578,P,,0.0,Norm,TA,Normal,808,Inside,,WD ,0,BrkSide,Gd,,CompShg,Plywood,CBlock,1Fam,1995,0.0,,Unf,TA,AllPub,1Story,None,,0,,0,,0.0,0,0,,6,1945,2008,0.0,,48,0,Gable,Min2,Gd,TA,0.0,SBrkr,0,0,Norm,0.0,TA,0,RM,1,,1,6,,Pave,6,1.0,Reg,Lvl,GasA,N,Gtl,Plywood,164.0,0.0,5,Attchd,6120,1,1925.0,30,0,1852,106786
1579,Y,No,1775.0,Norm,Gd,Normal,1568,Inside,,WD ,0,Somerst,Ex,60.0,CompShg,CemntBd,PConc,1Fam,2002,0.0,,RFn,Gd,AllPub,1Story,None,TA,0,TA,0,Gd,0.0,0,0,Unf,6,2001,2006,0.0,,266,1,Gable,Typ,TA,TA,1775.0,SBrkr,0,0,Norm,0.0,TA,0,FV,3,Pave,2,5,Unf,Pave,9,2.0,IR1,Lvl,GasA,Y,Gtl,CmentBd,564.0,0.0,8,Attchd,7180,1,2001.0,20,252,2612,260456
1580,Y,No,975.0,Norm,TA,Normal,789,Inside,MnPrv,WD ,0,Crawfor,Fa,55.0,CompShg,Wd Sdng,BrkTil,1Fam,1950,0.0,,Unf,TA,AllPub,1.5Unf,None,,112,TA,0,TA,0.0,0,0,Unf,5,1926,2007,0.0,,0,0,Gable,Typ,TA,Po,975.0,SBrkr,0,0,Norm,0.0,Po,0,RL,2,,1,5,Unf,Pave,6,1.0,Reg,Lvl,Grav,N,Gtl,Wd Sdng,200.0,0.0,5,Detchd,10594,1,1926.0,45,252,1833,123506
1581,Y,No,996.0,Norm,TA,Normal,1465,Inside,,WD ,1,Gilbert,Gd,63.0,CompShg,VinylSd,PConc,1Fam,1998,0.0,,Fin,TA,AllPub,2Story,None,Gd,0,TA,0,Gd,0.0,0,0,Unf,7,1998,2010,0.0,,75,1,Gable,Typ,TA,TA,996.0,SBrkr,0,0,Norm,0.0,TA,0,RL,3,,2,5,Unf,Pave,5,2.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,393.0,0.0,6,Attchd,8402,1,1998.0,60,928,1833,215796
1582,Y,No,253.0,Norm,TA,Normal,1090,Inside,,WD ,1,Edwards,Gd,60.0,CompShg,VinylSd,PConc,1Fam,2006,0.0,,Fin,TA,AllPub,1Story,None,,0,Gd,0,Ex,1.0,0,0,Unf,5,2005,2007,0.0,,49,0,Gable,Typ,TA,TA,1297.0,SBrkr,0,0,Norm,0.0,TA,0,RL,2,,1,5,ALQ,Pave,6,2.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,450.0,1044.0,5,Attchd,7024,1,2005.0,20,252,2134,190056
1583,Y,No,417.0,Norm,TA,Normal,990,CulDSac,,WD ,0,CollgCr,Ex,43.0,CompShg,VinylSd,PConc,1Fam,1995,0.0,,Unf,TA,AllPub,1Story,None,,0,TA,0,Gd,0.0,0,0,Unf,5,1995,2006,0.0,,0,0,Gable,Typ,TA,TA,1197.0,SBrkr,0,0,Norm,1.0,TA,224,RL,3,,1,5,ALQ,Pave,7,2.0,IR2,Lvl,GasA,Y,Gtl,VinylSd,576.0,780.0,5,Attchd,13568,1,1996.0,20,252,2034,188956
1584,Y,,0.0,Norm,TA,Normal,1040,Corner,,WD ,0,NAmes,Fa,60.0,CompShg,BrkFace,Slab,Duplex,1950,0.0,,Unf,TA,AllPub,1Story,None,,0,,0,,0.0,0,0,,6,1950,2009,0.0,,0,0,Gable,Typ,TA,TA,0.0,FuseA,0,0,Norm,0.0,TA,0,RL,2,,2,4,,Pave,6,2.0,Reg,Lvl,Wall,N,Gtl,BrkFace,400.0,0.0,3,Detchd,8544,2,1987.0,90,0,2084,119546
1585,Y,No,507.0,Norm,TA,Normal,894,Inside,,WD ,0,Sawyer,TA,64.0,CompShg,Plywood,CBlock,1Fam,1977,0.0,,Unf,TA,AllPub,1Story,None,,0,TA,0,Gd,1.0,0,0,Rec,5,1977,2007,392.0,,0,0,Gable,Typ,TA,TA,1101.0,SBrkr,0,0,Norm,0.0,TA,192,RL,2,,1,5,LwQ,Pave,3,1.0,Reg,Lvl,GasA,Y,Gtl,Plywood,308.0,202.0,5,Detchd,6285,1,1979.0,20,252,1938,150181
1586,N,Mn,954.0,Norm,TA,Normal,1784,Inside,,WD ,1,Crawfor,Gd,96.0,CompShg,Wd Sdng,BrkTil,1Fam,1950,0.0,,Unf,TA,AllPub,2Story,None,,0,TA,0,Gd,0.0,0,0,Unf,9,1914,2006,0.0,,40,0,Gable,Typ,TA,Fa,954.0,FuseF,0,0,Norm,0.0,Fa,203,RL,4,,1,5,Unf,Pave,7,1.0,Reg,Lvl,GasA,Y,Gtl,Wd Sdng,180.0,0.0,5,Detchd,13132,1,1914.0,70,1144,1936,170131
1587,Y,No,753.0,Norm,TA,Normal,1092,Inside,GdWo,COD,1,MeadowV,Ex,21.0,CompShg,CemntBd,CBlock,Twnhs,1976,0.0,,Unf,TA,AllPub,2Story,None,,0,TA,0,TA,0.0,0,0,Unf,6,1976,2007,0.0,,0,0,Gable,Typ,TA,TA,753.0,SBrkr,0,0,Norm,0.0,TA,0,RM,3,,1,3,Unf,Pave,4,1.0,Reg,Lvl,GasA,Y,Gtl,CmentBd,286.0,0.0,4,Attchd,1890,1,1976.0,160,798,1590,100065
1588,Y,Av,102.0,Norm,Gd,Normal,884,CulDSac,MnPrv,WD ,0,SawyerW,Gd,,CompShg,HdBoard,CBlock,1Fam,1983,0.0,,RFn,TA,AllPub,SFoyer,None,,0,TA,0,Gd,1.0,0,0,LwQ,5,1983,2007,134.0,,0,0,Gable,Typ,TA,Gd,1047.0,SBrkr,0,0,Norm,0.0,TA,240,RL,2,,1,7,ALQ,Pave,12,2.0,IR1,Lvl,GasA,Y,Gtl,HdBoard,504.0,811.0,5,Attchd,9180,1,1983.0,85,252,1928,175756
1589,Y,Mn,479.0,Norm,Gd,Normal,1852,Inside,GdPrv,WD ,1,CollgCr,Ex,73.0,CompShg,VinylSd,PConc,1Fam,2000,320.0,,Fin,Gd,AllPub,2Story,BrkFace,TA,0,TA,0,Gd,0.0,0,0,Unf,7,1999,2008,0.0,,106,2,Gable,Typ,TA,TA,1211.0,SBrkr,0,0,Norm,0.0,TA,224,RL,3,,2,5,GLQ,Pave,12,3.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,660.0,732.0,8,Attchd,9066,1,1999.0,60,1100,2048,270356
1590,Y,No,967.0,Norm,Gd,Normal,2168,Inside,,WD ,0,IDOTRR,Ex,50.0,CompShg,AsbShng,BrkTil,1Fam,1993,0.0,,Unf,TA,AllPub,2Story,None,,78,TA,0,TA,0.0,0,0,Unf,11,1900,2009,0.0,,160,0,Gambrel,Typ,TA,TA,967.0,SBrkr,0,312,Norm,0.0,TA,467,RM,5,,2,6,Unf,Pave,12,2.0,Reg,Bnk,GasA,N,Gtl,AsbShng,576.0,0.0,5,Detchd,8660,1,1998.0,70,1180,1972,152656
1591,Y,Av,225.0,Norm,Gd,Normal,1146,Corner,,WD ,0,Timber,Ex,73.0,CompShg,VinylSd,PConc,1Fam,2003,442.0,,Fin,Gd,AllPub,SLvl,BrkFace,Gd,0,TA,0,Ex,1.0,0,0,Unf,6,2003,2007,0.0,,22,1,Gable,Typ,TA,TA,1075.0,SBrkr,0,0,Norm,0.0,TA,160,RL,3,,2,5,GLQ,Pave,5,2.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,438.0,850.0,7,Attchd,9590,1,2003.0,80,252,2190,223606
1592,Y,Gd,198.0,Norm,TA,Normal,1363,CulDSac,,WD ,0,ClearCr,Ex,73.0,Membran,Plywood,CBlock,1Fam,2005,0.0,,Unf,TA,AllPub,1Story,None,TA,0,TA,0,Gd,1.0,0,0,GLQ,5,1954,2008,1104.0,,0,2,Flat,Mod,TA,TA,1592.0,SBrkr,0,0,Norm,0.0,TA,81,RL,2,,1,7,LwQ,Pave,4,2.0,IR1,Low,GasA,Y,Sev,Plywood,439.0,290.0,7,Attchd,39104,1,1954.0,20,252,2407,283006
1593,Y,Av,179.0,Norm,TA,Normal,1052,Inside,GdWo,WD ,1,NAmes,Gd,70.0,CompShg,HdBoard,CBlock,1Fam,1968,168.0,,RFn,TA,AllPub,1Story,BrkFace,,0,TA,0,TA,1.0,0,0,Unf,5,1968,2006,0.0,,0,0,Hip,Typ,TA,TA,1259.0,SBrkr,0,0,Feedr,0.0,TA,356,RL,3,,1,5,BLQ,Pave,11,1.0,Reg,Lvl,GasA,Y,Gtl,HdBoard,288.0,1080.0,5,Attchd,8400,1,1968.0,20,252,2096,169706
1594,N,No,900.0,Norm,Fa,Normal,693,Corner,,WD ,0,OldTown,Fa,153.0,CompShg,Wd Sdng,CBlock,1Fam,1950,0.0,,,TA,AllPub,1Story,None,,0,TA,0,TA,0.0,0,0,Unf,4,1941,2006,0.0,,20,0,Gable,Typ,TA,,900.0,FuseA,0,0,Feedr,0.0,,0,RM,2,Grvl,1,4,Unf,Pave,3,0.0,IR1,Bnk,Grav,N,Mod,Wd Sdng,0.0,0.0,4,,4118,1,,30,252,1737,75106
1595,Y,Mn,206.0,Norm,Gd,Normal,1049,Inside,,WD ,0,Edwards,TA,42.0,CompShg,HdBoard,CBlock,TwnhsE,1984,149.0,,Fin,Gd,AllPub,1Story,BrkFace,,0,TA,0,Gd,1.0,0,0,ALQ,5,1984,2009,434.0,,105,0,Gable,Typ,TA,TA,1256.0,SBrkr,0,0,Norm,0.0,TA,0,RL,2,,2,5,GLQ,Pave,2,1.0,Reg,Lvl,GasA,Y,Gtl,HdBoard,266.0,616.0,5,Attchd,4235,1,1984.0,120,252,2093,170806
1596,P,No,925.0,Norm,TA,Normal,2554,Inside,,WD ,1,OldTown,Ex,60.0,CompShg,Wd Sdng,BrkTil,1Fam,1998,0.0,,Unf,TA,AllPub,2Story,None,,143,TA,0,TA,0.0,0,0,Unf,8,1890,2007,0.0,,48,0,Gable,Typ,Gd,TA,925.0,SBrkr,0,0,Norm,0.0,TA,0,RM,3,Grvl,1,8,Unf,Pave,7,2.0,Reg,Bnk,GasA,Y,Gtl,VinylSd,704.0,0.0,7,Detchd,10800,1,1996.0,70,1230,2620,192806
1597,Y,No,437.0,Norm,TA,Abnorml,1292,Inside,,COD,1,NAmes,TA,115.0,CompShg,HdBoard,CBlock,1Fam,1964,144.0,,Unf,TA,AllPub,1Story,Stone,Gd,0,TA,0,TA,1.0,92,0,Unf,6,1964,2009,0.0,,32,2,Gable,Typ,Gd,TA,1499.0,SBrkr,0,0,Norm,0.0,TA,0,RL,3,,1,5,LwQ,Pave,7,2.0,IR1,Lvl,GasA,Y,Gtl,HdBoard,520.0,1062.0,5,Detchd,10500,1,1964.0,20,252,2336,176966
1598,Y,No,837.0,Norm,TA,Normal,1266,Inside,MnPrv,WD ,1,SawyerW,Ex,50.0,CompShg,Plywood,CBlock,TwnhsE,1980,0.0,,RFn,TA,AllPub,2Story,None,TA,0,TA,0,TA,0.0,0,0,Unf,5,1980,2007,0.0,,0,2,Gable,Typ,TA,TA,837.0,SBrkr,0,0,Norm,0.0,TA,340,RL,2,,1,5,Unf,Pave,7,1.0,Reg,Lvl,GasA,Y,Gtl,Plywood,283.0,0.0,6,Attchd,8012,1,1980.0,160,888,1674,158156
1599,Y,Av,1867.0,Norm,Gd,Normal,1660,Inside,,WD ,0,Somerst,Ex,85.0,CompShg,VinylSd,PConc,1Fam,2007,292.0,,Fin,Gd,AllPub,1Story,BrkFace,Gd,0,TA,0,Gd,0.0,0,0,Unf,7,2007,2008,0.0,,120,1,Gable,Typ,TA,TA,1867.0,SBrkr,0,0,Norm,0.0,TA,133,FV,3,,2,5,Unf,Pave,6,3.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,660.0,0.0,8,Attchd,10625,1,2007.0,20,252,2704,298956
